STAT_CODE,STAT_NAME,ITEM_CODE1,ITEM_CODE2,ITEM_CODE3,ITEM_CODE4,ITEM_NAME_EN,ITEM_NAME_KO,DEFINITION,UNIT_NAME,CYCLE,START_TIME,END_TIME,MISSING_MEANING,SIGN_CONVENTION,SOURCE
UK_BoP_Table_F_sub3,영국 서비스무역 (부표 3),FNKF,CA.S,,,Insurance and pension services,보험·연금 서비스,서비스무역 시트의 한 항목 — 강의 슬라이드 5 `서비스의 수출입(운수·여행·로열티 등)`. EBOPS 2010 12분류(SA~SL — 가공·유지보수·운송·여행·건설·보험연금·금융·IP사용료·통신컴퓨터·기타비즈니스·개인문화·정부). 표준 정의: background/note/24. (분류: CA-detail; 원문 라벨: Insurance and pension services),GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Exports +, Imports − (절대값 게재), Balance = Ex − Im",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/24(EBOPS 2010 12분류 SA~SL)
UK_BoP_Table_F_sub3,영국 서비스무역 (부표 3),FNLQ,CA.S,,,Financial,금융 서비스,서비스무역 시트의 한 항목 — 강의 슬라이드 5 `서비스의 수출입(운수·여행·로열티 등)`. EBOPS 2010 12분류(SA~SL — 가공·유지보수·운송·여행·건설·보험연금·금융·IP사용료·통신컴퓨터·기타비즈니스·개인문화·정부). 표준 정의: background/note/24. (분류: CA-detail; 원문 라벨: Financial),GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Exports +, Imports − (절대값 게재), Balance = Ex − Im",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/24(EBOPS 2010 12분류 SA~SL)
UK_BoP_Table_F_sub3,영국 서비스무역 (부표 3),FNMR,CA.S,,,Intellectual property,서비스무역,서비스무역 시트의 한 항목 — 강의 슬라이드 5 `서비스의 수출입(운수·여행·로열티 등)`. EBOPS 2010 12분류(SA~SL — 가공·유지보수·운송·여행·건설·보험연금·금융·IP사용료·통신컴퓨터·기타비즈니스·개인문화·정부). 표준 정의: background/note/24. (분류: CA-detail; 원문 라벨: Intellectual property),GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Exports +, Imports − (절대값 게재), Balance = Ex − Im",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/24(EBOPS 2010 12분류 SA~SL)
UK_BoP_Table_F_sub3,영국 서비스무역 (부표 3),FNLY,CA.S,,,"Telecommunication, computer and information services",서비스무역,"서비스무역 시트의 한 항목 — 강의 슬라이드 5 `서비스의 수출입(운수·여행·로열티 등)`. EBOPS 2010 12분류(SA~SL — 가공·유지보수·운송·여행·건설·보험연금·금융·IP사용료·통신컴퓨터·기타비즈니스·개인문화·정부). 표준 정의: background/note/24. (분류: CA-detail; 원문 라벨: Telecommunication, computer and information services)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Exports +, Imports − (절대값 게재), Balance = Ex − Im",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/24(EBOPS 2010 12분류 SA~SL)
UK_BoP_Table_F_sub3,영국 서비스무역 (부표 3),FNMZ,CA.S,,,Other business,서비스무역,서비스무역 시트의 한 항목 — 강의 슬라이드 5 `서비스의 수출입(운수·여행·로열티 등)`. EBOPS 2010 12분류(SA~SL — 가공·유지보수·운송·여행·건설·보험연금·금융·IP사용료·통신컴퓨터·기타비즈니스·개인문화·정부). 표준 정의: background/note/24. (분류: CA-detail; 원문 라벨: Other business),GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Exports +, Imports − (절대값 게재), Balance = Ex − Im",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/24(EBOPS 2010 12분류 SA~SL)
UK_BoP_Table_F_sub3,영국 서비스무역 (부표 3),FNRB,CA.S,,,"Personal, cultural and recreational services",서비스무역,"서비스무역 시트의 한 항목 — 강의 슬라이드 5 `서비스의 수출입(운수·여행·로열티 등)`. EBOPS 2010 12분류(SA~SL — 가공·유지보수·운송·여행·건설·보험연금·금융·IP사용료·통신컴퓨터·기타비즈니스·개인문화·정부). 표준 정의: background/note/24. (분류: CA-detail; 원문 라벨: Personal, cultural and recreational services)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Exports +, Imports − (절대값 게재), Balance = Ex − Im",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/24(EBOPS 2010 12분류 SA~SL)
UK_BoP_Table_F_sub3,영국 서비스무역 (부표 3),FNRU,CA.S,,,Government,서비스무역,서비스무역 시트의 한 항목 — 강의 슬라이드 5 `서비스의 수출입(운수·여행·로열티 등)`. EBOPS 2010 12분류(SA~SL — 가공·유지보수·운송·여행·건설·보험연금·금융·IP사용료·통신컴퓨터·기타비즈니스·개인문화·정부). 표준 정의: background/note/24. (분류: CA-detail; 원문 라벨: Government),GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Exports +, Imports − (절대값 게재), Balance = Ex − Im",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/24(EBOPS 2010 12분류 SA~SL)
UK_BoP_Table_F_sub3,영국 서비스무역 (부표 3),IKBD,CA.S,CA.S.S_TOT,,Total services balance,서비스수지 잔액,서비스수지 합계 — EBOPS 12분류 서비스 거래의 합산(강의 슬라이드 5).,GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Exports +, Imports − (절대값 게재), Balance = Ex − Im",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),IJAH,CA.PI,,,Compensation of employees,노동소득(보수),"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Compensation of employees)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),MTX2,CA.PI,,,"Investment income, Earnings on direct investment abroad",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Earnings on direct investment abroad)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),CGDT,CA.PI,,,"Investment income, Earnings on portfolio investment abroad, Equity securities",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Earnings on portfolio investment abroad, Equity securities)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),CGDU,CA.PI,,,"Investment income, Earnings on portfolio investment abroad, Debt securities",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Earnings on portfolio investment abroad, Debt securities)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),CGDV,CA.PI,,,"Investment income, Earnings on portfolio investment abroad, Total",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Earnings on portfolio investment abroad, Total)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),CGDW,CA.PI,,,"Investment income, Earnings on other investment abroad",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Earnings on other investment abroad)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),HHCC,CA.PI,,,"Investment income, Earnings on reserve assets",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Earnings on reserve assets)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),HBOK,CA.PI,CA.PI.PI_INV_TOT,,"Investment income, Total",투자소득 합계,투자소득 합계 — 직접·증권·기타·준비자산 투자에서 발생한 소득 합산(강의 슬라이드 25).,GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),MT5T,CA.PI,,,Other primary income,기타 1차소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Other primary income)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub1,영국 1차소득(본원소득) (부표 1),HBOH,CA.PI,CA.PI.PI_TOT,,Total credits,1차소득,1차소득 합계 — 노동소득·투자소득·기타 1차소득 합산(강의 슬라이드 5·9).,GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_G_sub2,영국 1차소득(본원소득) (부표 2),IJAI,CA.PI,,,Compensation of employees,노동소득(보수),"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Compensation of employees)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub2,영국 1차소득(본원소득) (부표 2),MTU7,CA.PI,,,"Investment income, Foreign earnings on direct investment in the UK",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Foreign earnings on direct investment in the UK)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub2,영국 1차소득(본원소득) (부표 2),HGOT,CA.PI,,,"Investment income, Foreign earnings on portfolio investment in the UK, Equity securities",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Foreign earnings on portfolio investment in the UK, Equity securities)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub2,영국 1차소득(본원소득) (부표 2),CGDX,CA.PI,,,"Investment income, Foreign earnings on portfolio investment in the UK, Debt securities",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Foreign earnings on portfolio investment in the UK, Debt securities)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub2,영국 1차소득(본원소득) (부표 2),CGDZ,CA.PI,,,"Investment income, Foreign earnings on portfolio investment in the UK, Total",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Foreign earnings on portfolio investment in the UK, Total)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub2,영국 1차소득(본원소득) (부표 2),CGEB,CA.PI,,,"Investment income, Earnings on other investment in the UK",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Earnings on other investment in the UK)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub2,영국 1차소득(본원소득) (부표 2),HBOL,CA.PI,CA.PI.PI_INV_TOT,,"Investment income, Total",투자소득 합계,투자소득 합계 — 직접·증권·기타·준비자산 투자에서 발생한 소득 합산(강의 슬라이드 25).,GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_G_sub2,영국 1차소득(본원소득) (부표 2),MT5V,CA.PI,,,Other primary income,기타 1차소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Other primary income)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub2,영국 1차소득(본원소득) (부표 2),HBOI,CA.PI,CA.PI.PI_TOT,,Total debits,1차소득,1차소득 합계 — 노동소득·투자소득·기타 1차소득 합산(강의 슬라이드 5·9).,GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
UK_BoP_Table_G_sub3,영국 1차소득(본원소득) (부표 3),IJAJ,CA.PI,,,Compensation of employees,노동소득(보수),"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Compensation of employees)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub3,영국 1차소득(본원소득) (부표 3),MU7F,CA.PI,,,"Investment income, Direct investment",투자소득 - 직접투자,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Direct investment)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub3,영국 1차소득(본원소득) (부표 3),CGEC,CA.PI,,,"Investment income, Portfolio investment, Earnings on equity securities",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Portfolio investment, Earnings on equity securities)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
UK_BoP_Table_G_sub3,영국 1차소득(본원소득) (부표 3),CGED,CA.PI,,,"Investment income, Portfolio investment, Earnings on debt securities",투자소득,"1차소득(본원소득) 시트의 한 항목 — 강의 슬라이드 5·6 `임금송금·배당·이자 등, 대가성 소득의 순액`. BPM6 §11/§13: COE + 투자소득 3분해(직접투자·증권투자·기타투자) + 준비자산수익 + 기타. 표준 정의: background/note/27 §2. (분류: CA-detail; 원문 라벨: Investment income, Portfolio investment, Earnings on debt securities)",GBP million,Q,1997,2025Q4,"`x` = 비공개·미가용(unavailable, ONS Notes 11번 명시) / 빈 셀 = 시리즈 시작 이전 또는 자료 없음 / GAF [c]/[x]/[z]/[low] 미사용 / legacy `..`·`-` 미사용","Credit + / Debit −, Balance = Cr − Dr (BPM6 자산·부채 증감 기준)",13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/27(1차소득 — BPM6 §11/§13: COE + 투자소득 3분해 + 준비자산수익 + 기타)
